merchant_id,as_of_date,country,industry,tenure_months,account_status,kyc_status,risk_tier,profitability_tier,monthly_payment_volume_usd,transaction_count_30d,avg_settlement_delay_hours,payout_failure_rate_90d,support_contacts_90d,mobile_app_active,instant_settlement_enabled,contacted_last_30d
LS052692,2026-08-01,US,Travel,38,Paused,Verified,Low,High,9041.11,285,26.1,0.0099,3,0,0,0
LS009356,2026-08-01,BR,Retail,37,Active,Verified,Low,Low,6779.43,140,47.7,0.024,1,0,1,0
LS021558,2026-08-01,US,Travel,9,Active,Pending,Low,Medium,11856.03,86,31.5,0.0083,0,1,0,0
LS049913,2026-08-01,BR,Food & beverage,23,Active,Pending,Low,Medium,12162.49,183,28.3,0.0163,0,0,0,0
LS055061,2026-08-01,US,Retail,25,Active,Verified,Medium,Low,8283.58,60,29.1,0.0054,2,0,0,0
LS050727,2026-08-01,CR,Food & beverage,17,Active,Verified,Low,Medium,44872.37,752,65.0,0.0317,0,0,1,0
LS052797,2026-08-01,CR,Food & beverage,3,Paused,Verified,Medium,Medium,8921.51,84,29.8,0.005,0,0,0,1
LS054438,2026-08-01,US,Digital goods,40,Active,Verified,Low,Medium,7022.7,79,48.3,0.0102,0,1,0,0
LS054509,2026-08-01,US,Food & beverage,25,Active,Pending,Low,Low,30888.35,421,23.7,0.0209,0,1,0,0
LS012141,2026-08-01,BR,Retail,10,Active,Expired,Low,Medium,4100.19,30,32.4,0.0085,2,1,0,0
LS055437,2026-08-01,BR,Retail,29,Active,Verified,Medium,Medium,6138.12,59,17.5,0.0,0,1,0,0
LS011852,2026-08-01,US,Travel,14,Active,Verified,Low,Low,9473.41,158,27.2,0.0238,2,0,1,0
LS001906,2026-08-01,BR,Travel,37,Active,Verified,Low,Medium,4391.22,53,21.5,0.0116,1,0,0,0
LS011868,2026-08-01,BR,Digital goods,7,Active,Verified,Low,Medium,18580.77,756,36.0,0.0,0,0,1,0
LS009033,2026-08-01,CR,Digital goods,9,Active,Verified,Low,Medium,30251.41,822,28.2,0.0074,0,1,1,0
LS016205,2026-08-01,US,Professional services,4,Active,Verified,Low,Low,29680.6,435,47.9,0.0069,2,1,1,0
LS008474,2026-08-01,MX,Food & beverage,31,Active,Verified,Medium,Low,16157.19,260,40.0,0.0156,1,0,0,0
LS056388,2026-08-01,BR,Travel,39,Active,Verified,Low,High,47790.4,1181,37.1,0.0254,1,1,0,0
LS039453,2026-08-01,BR,Professional services,55,Paused,Verified,Low,Medium,29805.3,288,10.7,0.0,0,1,1,0
LS008336,2026-08-01,BR,Professional services,23,Active,Verified,High,High,4400.52,60,29.1,0.0056,1,1,1,1
LS015033,2026-08-01,US,Digital goods,39,Active,Verified,Medium,Low,18122.89,202,28.9,0.0063,0,0,0,0
LS005146,2026-08-01,US,Travel,9,Active,Verified,Low,Low,4294.68,80,7.9,0.0031,0,1,0,0
LS022433,2026-08-01,BR,Food & beverage,48,Active,Verified,Low,Medium,21711.29,316,21.6,0.006,2,0,0,0
LS047545,2026-08-01,US,Retail,9,Active,Verified,Medium,Low,30599.48,314,11.2,0.0,0,1,0,0
LS045645,2026-08-01,MX,Retail,25,Active,Verified,Low,High,8387.78,190,27.6,0.0,2,1,0,0
LS016074,2026-08-01,US,Digital goods,18,Active,Verified,Low,Low,5185.9,127,24.6,0.0027,0,1,0,0
LS029814,2026-08-01,BR,Digital goods,44,Active,Verified,High,Medium,30491.33,687,6.0,0.0,0,1,0,0
LS059312,2026-08-01,US,Food & beverage,6,Active,Verified,Medium,Medium,9882.19,191,31.8,0.0193,1,1,0,0
LS039442,2026-08-01,BR,Digital goods,20,Active,Verified,Low,Low,9276.15,128,37.7,0.0195,2,1,0,0
LS029632,2026-08-01,BR,Food & beverage,29,Active,Verified,Low,Medium,9506.69,117,19.9,0.0104,0,0,1,0
LS002427,2026-08-01,US,Travel,14,Active,Verified,Low,Medium,12478.47,130,18.7,0.0,0,1,1,0
LS021071,2026-08-01,BR,Retail,9,Active,Verified,Low,Low,2580.42,51,40.3,0.0116,2,0,0,0
LS031624,2026-08-01,MX,Professional services,29,Paused,Pending,Medium,Low,16565.25,253,11.1,0.0,2,1,0,0
LS055239,2026-08-01,US,Digital goods,38,Active,Verified,Low,Low,6418.02,76,20.1,0.009,0,1,0,0
LS058332,2026-08-01,US,Retail,14,Active,Verified,Low,High,9643.49,172,34.1,0.0,0,0,0,0
LS013001,2026-08-01,US,Food & beverage,10,Active,Verified,Low,High,8111.31,87,66.2,0.0195,2,1,0,0
LS019930,2026-08-01,US,Professional services,14,Active,Verified,Low,Medium,27401.57,307,17.3,0.0,1,1,0,0
LS008443,2026-08-01,BR,Digital goods,19,Active,Verified,Low,High,5186.15,83,22.5,0.0045,1,0,0,0
LS032228,2026-08-01,US,Retail,47,Active,Verified,Low,Low,31448.33,333,33.8,0.0102,1,1,0,0
LS043906,2026-08-01,MX,Professional services,23,Active,Verified,Low,High,19066.03,401,42.9,0.024,1,1,0,0
LS035783,2026-08-01,US,,4,Active,Verified,Low,Low,8804.4,91,17.8,0.0064,0,0,0,0
LS038962,2026-08-01,US,Professional services,65,Active,Verified,Low,Low,39002.69,573,21.8,0.0061,0,1,1,0
LS048438,2026-08-01,US,Food & beverage,31,Active,Verified,Low,Medium,8176.44,164,18.5,0.0087,0,1,0,0
LS055184,2026-08-01,MX,Professional services,6,Active,Verified,Low,Low,12492.13,140,44.2,0.0236,2,1,0,0
LS010405,2026-08-01,US,Digital goods,21,Active,Verified,Low,Low,17706.03,218,28.6,0.0208,1,0,0,0
LS041318,2026-08-01,CR,Retail,28,Active,Verified,High,Medium,26249.59,314,11.2,0.0051,1,1,0,0
LS040568,2026-08-01,US,Travel,9,Active,Verified,Medium,Low,13848.1,203,17.0,0.0204,0,1,0,0
LS033184,2026-08-01,CR,Professional services,17,Active,Verified,Low,Medium,14455.62,242,15.9,0.012,1,0,0,0
LS015810,2026-08-01,CR,Food & beverage,23,Paused,Verified,Medium,Medium,13051.55,244,43.4,0.0249,3,1,0,0
LS043017,2026-08-01,US,Professional services,25,Active,Verified,Low,High,19536.12,298,20.0,0.0129,0,1,0,0
LS042728,2026-08-01,BR,Professional services,42,Active,Verified,Low,Medium,13209.26,115,46.7,0.0152,0,1,1,0
LS015536,2026-08-01,US,Retail,26,Active,Verified,Low,Low,13438.31,148,11.7,0.0018,0,1,1,0
LS011663,2026-08-01,CR,Travel,7,Active,Verified,Medium,High,3937.39,101,46.1,0.0389,1,0,0,0
LS005598,2026-08-01,MX,Retail,10,Active,Verified,Low,Medium,18056.57,190,47.3,0.0197,1,1,0,0
LS057541,2026-08-01,US,Professional services,39,Active,Verified,Low,Low,13254.01,96,21.9,0.0113,1,1,1,0
LS036099,2026-08-01,CR,Professional services,73,Active,Verified,Low,Low,1439.59,25,15.8,0.0,1,1,1,0
LS004374,2026-08-01,US,Retail,15,Active,Verified,Medium,Low,23360.11,431,30.3,0.0051,0,1,1,0
LS033173,2026-08-01,BR,Retail,34,Active,Verified,Low,High,12593.7,233,37.5,0.008,0,1,0,1
LS001638,2026-08-01,MX,Professional services,46,Paused,Verified,Medium,High,6034.14,115,24.7,0.0,3,1,1,0
LS006816,2026-08-01,US,Retail,10,Active,Verified,Low,Medium,3849.92,76,26.1,0.0142,0,0,0,0
LS014089,2026-08-01,US,Retail,11,Active,Verified,Low,High,1990.53,36,52.7,0.0306,1,0,0,0
LS056035,2026-08-01,MX,Professional services,35,Active,Verified,Medium,Low,5680.48,73,26.5,0.0134,1,1,0,0
LS049622,2026-08-01,BR,Retail,45,Paused,Verified,Low,Medium,4758.46,26,14.6,0.0135,0,1,0,0
LS018266,2026-08-01,BR,Professional services,26,Active,Verified,Low,Low,23253.67,507,7.1,0.0033,0,1,0,0
LS035701,2026-08-01,US,Food & beverage,9,Active,Verified,Low,Medium,6536.11,130,48.9,0.0386,3,1,0,0
LS030130,2026-08-01,US,Professional services,10,Active,Verified,Medium,High,12062.88,168,41.4,0.0023,0,1,0,0
LS045687,2026-08-01,US,Professional services,27,Active,Verified,Low,Medium,60774.44,1337,30.2,0.0209,2,0,0,0
LS025607,2026-08-01,BR,Professional services,14,Active,Verified,Low,Medium,6088.38,198,22.7,0.008,1,1,0,0
LS007384,2026-08-01,US,Travel,21,Active,Verified,Low,Medium,100530.21,1407,25.3,0.0098,0,1,0,0
LS036290,2026-08-01,CR,Retail,32,Active,Verified,Medium,Low,34145.82,355,16.9,0.0064,0,1,1,0
LS015414,2026-08-01,BR,Professional services,30,Active,Verified,High,High,63579.68,779,13.6,0.0,2,1,0,0
LS043517,2026-08-01,CR,Food & beverage,42,Active,Verified,Medium,Medium,8072.15,146,20.1,0.0056,0,1,1,0
LS057129,2026-08-01,BR,Food & beverage,35,Active,Verified,Medium,High,9194.3,171,46.9,0.0157,1,1,0,0
LS051851,2026-08-01,BR,Professional services,23,Active,Verified,Medium,Medium,5599.18,58,4.0,0.0104,0,0,0,0
LS057604,2026-08-01,US,Retail,40,Active,Verified,Low,Medium,10430.15,122,7.4,0.0,0,1,1,0
LS010303,2026-08-01,MX,Food & beverage,42,Active,Verified,Medium,Low,6185.4,111,30.5,0.0199,0,1,0,0
LS014375,2026-08-01,BR,Retail,35,Active,Verified,Low,High,23654.16,510,20.8,0.0068,1,1,0,1
LS052447,2026-08-01,US,Professional services,3,Active,Verified,Low,High,8307.8,76,17.1,0.0058,0,1,0,0
LS036288,2026-08-01,MX,Food & beverage,35,Active,Expired,Low,Low,10091.05,121,17.1,0.0052,0,0,0,0
LS028981,2026-08-01,US,Professional services,11,Active,Verified,Low,Low,6097.23,82,11.3,0.0039,0,0,0,0
LS047780,2026-08-01,US,Retail,15,Active,Pending,Medium,Medium,5907.74,57,32.5,0.0092,1,1,0,0
LS026543,2026-08-01,US,Food & beverage,19,Active,Verified,Low,Low,4957.74,32,5.0,0.0,0,0,0,0
LS054553,2026-08-01,CR,Retail,6,Active,Pending,Low,Medium,32086.4,657,4.0,0.001,0,1,0,0
LS028839,2026-08-01,US,Professional services,29,Active,Verified,Low,High,9417.03,118,13.4,0.0035,1,1,0,0
LS012121,2026-08-01,MX,Digital goods,17,Active,Verified,Medium,Low,10655.55,173,26.7,0.0161,0,1,0,0
LS052577,2026-08-01,MX,Food & beverage,25,Active,Verified,Low,High,21610.48,252,41.1,0.0162,2,1,0,0
LS039542,2026-08-01,BR,Travel,38,Active,Verified,Low,Medium,14857.69,191,34.1,0.0253,1,1,0,0
LS059361,2026-08-01,US,Retail,33,Active,Verified,High,High,33678.44,710,26.6,0.0125,0,1,0,0
LS032461,2026-08-01,BR,Food & beverage,28,Active,Verified,Low,Low,6896.59,238,40.9,0.008,1,0,0,0
LS004240,2026-08-01,BR,Retail,35,Paused,Verified,High,Low,17011.37,260,43.1,0.0138,1,1,0,0
LS021636,2026-08-01,US,Travel,14,Active,Verified,Medium,Medium,20364.19,245,37.4,0.0239,0,1,0,1
LS034192,2026-08-01,US,Retail,10,Active,Verified,High,Low,9565.5,189,25.4,0.0078,0,1,0,0
LS015632,2026-08-01,US,Retail,32,Active,Verified,Low,Medium,146601.88,2358,25.0,0.0162,0,1,0,0
LS021525,2026-08-01,US,Travel,52,Active,Verified,Low,Low,1869.68,40,16.4,0.0168,0,0,0,0
LS009407,2026-08-01,US,Food & beverage,60,Closed,Expired,Low,Medium,8128.29,117,18.4,0.0,2,1,0,0
LS006755,2026-08-01,US,Food & beverage,7,Active,Verified,High,Medium,22060.36,458,10.5,0.0,0,1,0,0
LS033020,2026-08-01,BR,Food & beverage,15,Active,Verified,High,Medium,9959.79,116,72.2,0.0273,0,1,0,0
LS058081,2026-08-01,BR,Retail,64,Active,Verified,Low,Medium,8007.43,196,45.6,0.0071,0,0,0,0
LS038497,2026-08-01,BR,Professional services,18,Active,Verified,Low,High,3795.25,36,55.7,0.0288,0,1,0,0
LS044346,2026-08-01,US,Retail,22,Active,Verified,High,Medium,10029.47,224,27.8,0.0165,0,1,0,0
LS050395,2026-08-01,US,Professional services,48,Active,Verified,Medium,Low,18657.87,238,8.0,0.0058,0,0,0,0
LS028280,2026-08-01,US,Food & beverage,20,Active,Verified,Low,Low,6907.1,129,22.8,0.0171,1,1,0,0
LS058038,2026-08-01,BR,Retail,38,Active,Verified,Low,Low,6919.26,125,37.2,0.0253,1,1,1,0
LS007354,2026-08-01,BR,Digital goods,34,Active,Verified,Low,Low,10391.64,87,32.4,0.0147,0,0,0,1
LS002099,2026-08-01,US,Food & beverage,29,Active,Verified,Low,Medium,7815.83,185,27.5,0.0105,0,1,0,0
LS004064,2026-08-01,US,Food & beverage,21,Active,Verified,Low,Low,23911.39,291,16.3,0.0113,0,1,1,0
LS055216,2026-08-01,MX,Retail,27,Active,Verified,Low,Low,16934.62,257,20.5,0.0111,2,0,1,0
LS037566,2026-08-01,CR,Retail,25,Active,Verified,Low,Low,7956.51,70,14.9,0.0186,3,1,0,0
LS006739,2026-08-01,MX,Retail,14,Active,Verified,Low,Medium,18242.65,213,29.7,0.0203,1,1,0,0
LS017187,2026-08-01,MX,Professional services,29,Active,Verified,Low,Medium,57203.45,685,19.7,0.0006,1,1,0,0
LS058024,2026-08-01,BR,Professional services,53,Active,Verified,High,Low,9936.62,159,30.5,0.0149,0,1,0,0
LS046747,2026-08-01,US,Digital goods,66,Active,Verified,Low,Low,7046.55,91,13.7,0.0105,1,1,1,0
LS013568,2026-08-01,BR,Professional services,36,Active,Verified,High,Medium,13140.83,180,52.0,0.0147,4,0,0,0
LS056496,2026-08-01,BR,Travel,71,Active,Verified,Low,High,3687.38,46,34.9,0.0057,0,1,0,0
LS041912,2026-08-01,MX,Food & beverage,11,Paused,Verified,Low,High,11998.58,219,47.1,0.0299,2,1,0,0
LS051811,2026-08-01,US,Retail,36,Active,Verified,Low,Medium,19716.11,280,41.0,0.0194,3,1,0,0
LS024162,2026-08-01,US,Retail,8,Active,Pending,High,Medium,19232.82,340,18.0,0.0038,1,1,0,0
LS004350,2026-08-01,BR,Professional services,54,Active,Verified,Low,Medium,28714.2,470,20.4,0.0,0,1,1,0
LS013267,2026-08-01,MX,Travel,49,Paused,Verified,Low,High,19295.63,375,4.0,0.0109,1,0,1,0
LS012002,2026-08-01,US,Food & beverage,61,Active,Verified,Low,Low,12098.25,138,16.4,0.0293,1,0,0,0
LS045525,2026-08-01,US,Digital goods,32,Active,Verified,Low,Medium,3014.95,63,37.9,0.0129,0,0,0,0
LS009004,2026-08-01,US,Retail,13,Active,Verified,Low,Medium,39159.37,593,41.6,0.0321,0,1,0,0
LS018640,2026-08-01,MX,Professional services,18,Active,Verified,Low,Low,19656.37,168,6.8,0.0,1,0,0,0
LS036932,2026-08-01,MX,Food & beverage,47,Active,Verified,Low,Medium,4771.71,50,50.6,0.0162,1,1,0,0
LS009385,2026-08-01,US,Professional services,11,Active,Verified,High,Low,4467.82,68,28.4,0.0106,1,0,1,0
LS005082,2026-08-01,MX,Professional services,36,Active,Expired,Low,Medium,8559.15,158,28.5,0.0107,1,0,0,0
LS027084,2026-08-01,CR,Retail,44,Active,Verified,Medium,High,10751.49,131,30.2,0.0134,0,1,0,0
LS006766,2026-08-01,BR,Food & beverage,7,Active,Verified,Low,Low,43264.0,1218,42.8,0.0149,0,1,0,0
LS050545,2026-08-01,MX,Food & beverage,11,Paused,Verified,Medium,Medium,8951.31,142,9.2,0.0,1,1,1,0
LS016591,2026-08-01,US,Professional services,22,Closed,Verified,Low,Medium,10562.55,141,29.9,0.0122,1,1,0,0
LS038843,2026-08-01,MX,Food & beverage,29,Active,Expired,Low,Medium,2799.25,41,34.4,0.0062,1,0,0,0
LS029323,2026-08-01,CR,Digital goods,24,Active,Verified,Medium,Medium,2163.24,28,13.6,0.0145,0,1,0,0
LS007332,2026-08-01,CR,Food & beverage,76,Active,Verified,Low,High,23940.79,389,32.1,0.011,2,1,0,1
LS003230,2026-08-01,US,Professional services,10,Closed,Verified,Low,Medium,12105.21,206,22.6,0.0176,1,1,1,0
LS005125,2026-08-01,US,Retail,18,Paused,Verified,Medium,High,58618.18,811,35.2,0.0229,0,1,1,0
LS002393,2026-08-01,US,Retail,15,Paused,Verified,Low,Low,22519.25,438,26.8,0.001,0,0,0,0
LS029336,2026-08-01,US,Retail,38,Active,Verified,High,Medium,26527.65,435,19.3,0.0001,0,1,0,0
LS056513,2026-08-01,US,Travel,15,Paused,Verified,Low,Medium,14942.67,254,16.7,0.0091,0,0,0,1
LS057132,2026-08-01,MX,Digital goods,12,Active,Verified,Low,Low,19010.95,274,16.0,0.0102,2,1,0,1
LS048069,2026-08-01,US,Retail,22,Active,Pending,Low,Low,7410.6,91,19.8,0.011,0,0,0,0
LS039315,2026-08-01,MX,Professional services,20,Active,Verified,High,Medium,23214.71,347,14.7,0.0,0,1,0,0
LS039489,2026-08-01,BR,Retail,84,Active,Verified,High,Medium,7187.66,112,24.4,0.0108,0,1,0,0
LS046365,2026-08-01,CR,Digital goods,32,Active,Verified,Low,Medium,7768.17,130,41.8,0.0201,1,1,0,0
LS005714,2026-08-01,MX,Food & beverage,84,Active,Verified,Low,High,9179.79,207,36.2,0.0062,3,1,1,0
LS036051,2026-08-01,BR,Food & beverage,72,Active,Verified,Low,Medium,18595.31,366,26.7,0.0172,1,1,0,0
LS040391,2026-08-01,MX,Food & beverage,44,Active,Verified,Medium,Medium,2183.68,28,5.0,0.0,0,1,1,0
LS011187,2026-08-01,US,Professional services,68,Active,Verified,Medium,High,8402.9,80,23.6,0.0152,0,0,0,1
LS034160,2026-08-01,MX,Retail,32,Active,Verified,Low,Medium,6612.51,46,22.5,0.0061,1,1,0,0
LS000613,2026-08-01,US,Professional services,18,Active,Verified,Low,Medium,8935.09,186,34.4,0.008,0,0,0,0
LS020066,2026-08-01,BR,Food & beverage,40,Active,Verified,Medium,High,20257.26,401,37.8,0.0086,0,1,0,0
LS015592,2026-08-01,US,Retail,35,Active,Verified,Low,Medium,10188.31,195,21.4,0.0,2,1,0,0
LS028980,2026-08-01,US,Food & beverage,5,Active,Verified,Low,Low,14621.96,292,36.8,0.0077,2,1,1,0
LS020653,2026-08-01,MX,Retail,24,Paused,Verified,Medium,Medium,15327.39,264,22.2,0.0108,1,0,0,0
LS039280,2026-08-01,CR,Food & beverage,6,Active,Verified,Low,Low,41076.66,292,16.7,0.01,0,1,0,1
LS014172,2026-08-01,MX,Travel,12,Active,Expired,Low,Low,3071.18,51,45.9,0.0247,0,1,0,0
LS037577,2026-08-01,CR,Retail,24,Active,Expired,Low,Medium,16498.99,233,28.0,0.0104,2,1,0,1
LS018469,2026-08-01,BR,Travel,54,Active,Verified,Medium,Low,10981.78,146,27.7,0.0048,1,1,0,0
LS038511,2026-08-01,MX,Retail,8,Active,Verified,Low,Medium,5495.35,110,15.5,0.0,0,1,0,0
LS003348,2026-08-01,US,Retail,38,Active,Verified,Low,Low,29631.6,422,20.7,0.0056,0,0,0,0
LS039070,2026-08-01,MX,Food & beverage,5,Active,Pending,Low,Low,132728.55,2461,48.9,0.0287,3,1,0,0
LS037221,2026-08-01,US,Professional services,30,Active,Verified,Low,Medium,4812.6,73,26.8,0.0086,2,0,0,0
LS039538,2026-08-01,CR,Retail,8,Active,Verified,Low,Low,53492.76,1029,11.2,0.0026,0,1,0,0
LS033583,2026-08-01,US,Retail,15,Active,Verified,Low,Low,36709.53,554,26.4,0.0154,1,1,0,1
LS014745,2026-08-01,US,Professional services,25,Active,Verified,Low,Low,10300.95,138,31.1,0.0136,0,0,0,0
LS025409,2026-08-01,BR,Retail,34,Active,Verified,Low,Medium,17360.33,274,14.8,0.0,0,0,0,0
LS032058,2026-08-01,US,Retail,17,Active,Verified,Low,Low,23701.01,373,26.9,0.0078,1,1,0,1
LS013137,2026-08-01,MX,Professional services,5,Active,Verified,Low,Medium,19452.08,256,26.6,0.0255,0,0,1,0
LS045556,2026-08-01,BR,Professional services,22,Active,Verified,Low,Medium,50548.2,671,26.9,0.0044,0,0,1,0
LS034445,2026-08-01,US,Retail,14,Closed,Verified,Low,Medium,9609.19,185,17.3,0.0,0,1,0,0
LS055597,2026-08-01,MX,Food & beverage,26,Active,Verified,High,Medium,13872.91,166,32.8,0.0,0,0,0,0
LS028556,2026-08-01,BR,Retail,27,Paused,Verified,Medium,Medium,7361.31,117,23.2,0.0105,0,0,0,0
LS038894,2026-08-01,BR,Retail,23,Active,Verified,Low,Medium,71900.76,1165,43.4,0.0294,1,1,0,0
LS011203,2026-08-01,MX,Professional services,35,Active,Verified,Medium,High,13973.89,293,19.5,0.008,0,1,1,0
LS021049,2026-08-01,BR,Food & beverage,31,Active,Verified,Medium,High,6177.49,118,43.2,0.0103,0,1,0,0
LS048366,2026-08-01,MX,Food & beverage,66,Paused,Verified,Medium,Low,44591.74,940,35.5,0.0124,1,0,1,0
LS014346,2026-08-01,US,Food & beverage,24,Active,Verified,Low,Medium,6345.55,82,24.5,0.0098,2,1,0,0
LS020772,2026-08-01,US,Food & beverage,33,Active,Verified,Low,Medium,1356.14,10,14.8,0.0071,0,0,0,0
LS018544,2026-08-01,BR,Professional services,14,Active,Verified,Low,High,15997.71,282,15.3,0.0,0,0,0,0
LS018270,2026-08-01,BR,Travel,75,Active,Verified,Medium,High,7264.79,120,23.1,0.0107,1,0,0,0
LS004060,2026-08-01,CR,Travel,10,Active,Verified,Low,High,7877.61,242,28.7,0.0217,0,0,0,0
LS036974,2026-08-01,CR,Digital goods,19,Active,Verified,Medium,High,10707.0,85,37.5,0.0114,0,1,0,0
LS007333,2026-08-01,BR,Travel,31,Paused,Verified,High,Low,13017.9,184,26.1,0.0161,0,0,0,0
LS033114,2026-08-01,US,Professional services,20,Active,Verified,Low,Low,14616.43,158,40.1,0.024,5,1,0,0
LS044351,2026-08-01,BR,Professional services,3,Active,Verified,Medium,Low,6545.21,115,47.6,0.0131,2,1,0,0
LS054518,2026-08-01,MX,Professional services,8,Active,Expired,Medium,High,60842.36,1258,29.4,0.0023,0,1,1,0
LS057783,2026-08-01,MX,Travel,20,Active,Verified,Low,Medium,4527.73,82,25.2,0.0117,0,1,0,1
LS029541,2026-08-01,BR,Retail,39,Active,Verified,Low,Medium,7153.0,70,33.2,0.0231,0,1,0,0
LS000628,2026-08-01,BR,Retail,17,Active,Verified,Medium,Low,18902.02,248,38.5,0.0141,1,1,0,0
LS039595,2026-08-01,US,Professional services,16,Paused,Verified,Medium,Medium,75410.15,1837,37.0,0.0,0,1,0,0
LS054752,2026-08-01,US,Food & beverage,27,Active,Verified,Low,Low,4013.62,48,20.3,0.001,1,0,0,0
LS011899,2026-08-01,MX,Professional services,17,Active,Verified,Medium,Medium,10390.39,317,24.9,0.0134,0,0,0,0
LS020707,2026-08-01,BR,Retail,18,Active,Verified,Medium,Medium,30570.36,547,30.7,0.0097,0,1,1,0
LS009936,2026-08-01,US,Food & beverage,18,Active,Verified,Low,Medium,1357.51,26,43.6,0.0118,0,1,0,0
LS002575,2026-08-01,MX,Digital goods,23,Active,Verified,Low,Medium,15861.92,232,41.4,0.0279,2,1,0,0
LS058834,2026-08-01,US,Retail,17,Active,Verified,Medium,Low,26309.15,307,34.9,0.0229,2,1,1,0
LS033994,2026-08-01,CR,Professional services,22,Active,Verified,Low,High,4155.45,68,23.2,0.0091,1,0,0,0
LS008820,2026-08-01,US,Retail,28,Active,Verified,Medium,Medium,8581.79,85,25.5,0.0116,2,1,1,0
LS039373,2026-08-01,MX,Travel,16,Active,Verified,Medium,Low,2406.27,24,20.2,0.0,0,1,0,0
LS040865,2026-08-01,CR,Retail,28,Active,Verified,Low,Medium,10664.68,168,11.6,0.0039,2,1,0,0
LS054248,2026-08-01,US,Digital goods,29,Active,Verified,Medium,Medium,46075.27,474,47.3,0.023,3,1,0,0
LS018906,2026-08-01,CR,Professional services,46,Active,Verified,Low,Medium,6456.32,135,30.7,0.0229,0,1,0,0
LS020234,2026-08-01,US,Food & beverage,12,Active,Verified,Low,High,7118.83,122,18.2,0.0072,0,1,0,0
LS033602,2026-08-01,CR,Retail,10,Active,Pending,Medium,Medium,2669.3,30,25.6,0.0052,0,1,0,0
LS009441,2026-08-01,CR,Professional services,64,Active,Verified,High,High,24854.0,412,13.2,0.0,1,1,1,0
LS019219,2026-08-01,MX,Food & beverage,22,Active,Verified,Medium,Medium,11635.92,119,37.9,0.0123,0,1,0,0
LS026880,2026-08-01,MX,Retail,32,Active,Verified,Low,Medium,31186.68,458,31.0,0.0031,0,1,0,0
LS056384,2026-08-01,BR,Professional services,14,Closed,Verified,Medium,Low,11430.29,146,42.9,0.0114,0,1,0,0
LS002287,2026-08-01,MX,Food & beverage,42,Active,Pending,Low,Medium,24510.05,566,46.5,0.026,2,1,0,0
LS016683,2026-08-01,US,Travel,21,Active,Verified,Low,High,67867.96,1572,8.4,0.0,0,0,0,0
LS055723,2026-08-01,US,Digital goods,10,Active,Verified,Low,High,7137.88,88,34.4,0.0066,0,1,0,0
LS043838,2026-08-01,BR,Food & beverage,23,Active,Verified,High,Low,18427.95,334,50.2,0.0227,2,1,0,0
LS035348,2026-08-01,MX,Digital goods,40,Active,Verified,Medium,Low,14482.78,234,27.0,0.0115,0,1,0,0
LS004554,2026-08-01,US,Professional services,15,Active,Verified,Low,Low,3957.92,44,21.3,0.0,0,0,0,0
LS026661,2026-08-01,US,Retail,37,Active,Verified,Low,Low,5418.97,129,19.1,0.0014,0,0,0,0
LS014560,2026-08-01,US,Food & beverage,26,Closed,Expired,Low,Medium,15698.78,214,15.9,0.0079,0,1,1,0
LS015505,2026-08-01,US,Professional services,18,Active,Verified,Low,Medium,16067.84,224,48.0,0.0183,3,1,0,1
LS036916,2026-08-01,MX,Retail,12,Active,Verified,Low,High,6706.35,143,36.1,0.0287,1,1,0,0
LS054849,2026-08-01,US,Professional services,18,Closed,Verified,High,High,6035.64,98,37.7,0.0229,0,0,0,0
LS022771,2026-08-01,US,Digital goods,11,Active,Verified,Medium,High,20959.86,472,21.7,0.0118,1,1,0,0
LS006907,2026-08-01,BR,Food & beverage,24,Paused,Verified,Medium,Medium,18137.63,363,11.3,0.0,0,0,0,0
LS009976,2026-08-01,US,Professional services,73,Active,Verified,High,Low,4616.07,130,46.4,0.0302,0,1,0,0
LS012211,2026-08-01,BR,Retail,29,Active,Verified,Low,Low,11442.56,148,26.6,0.0061,0,0,0,0
LS036815,2026-08-01,US,Retail,25,Closed,Verified,Medium,High,7840.4,135,30.9,0.0032,1,1,0,0
LS001043,2026-08-01,US,Digital goods,7,Paused,Verified,High,Low,18001.83,369,23.3,0.0102,1,1,0,0
LS048591,2026-08-01,MX,Travel,8,Active,Verified,High,High,10436.12,111,26.8,0.0,1,0,0,0
LS041564,2026-08-01,US,Food & beverage,25,Active,Verified,Medium,Medium,5911.29,64,33.3,0.0104,2,0,0,1
LS059571,2026-08-01,MX,Retail,76,Active,Verified,Low,Low,11269.12,239,29.8,0.0109,1,0,0,0
